Time_3	F_3:1	D_3:1	F_3:3	D_3:3	F_3:5	D_3:5	F_3:7	D_3:7	F_3:9	D_3:9	F_3:11	D_3:11
-2260.07047988009	6.49334184918553	14.02742373618	-3.15514528872018	-0.662429380666574	-3.10888099400772	-0.946690329729001	-3.40271696874951	-0.628398550551175	-3.608905500904	-0.509706689408038	-4.09050621950643	-0.426531479831547
-2255.50078277942	6.58334835339338	13.9979189768893	-3.18350402634769	-0.658366655741113	-3.14554049177541	-0.930807270750342	-3.33608575698353	-0.609300065868716	-3.59928132600428	-0.510463222707333	-4.106877827964	-0.393682848773005
-2250.93055824749	6.68199815787375	13.9979693341007	-3.06707290680652	-0.638396147100715	-3.03356337352152	-0.932132339757266	-3.26719207849718	-0.607780002884489	-3.56950678683163	-0.514205160823625	-4.1106534340655	-0.407421449185329
-2246.34914576076	6.64939610660076	14.0173555013296	-3.1604892251039	-0.663406068854024	-3.09954484953077	-0.87843049667419	-3.26849560546887	-0.601870444097891	-3.50708628204322	-0.522813986591348	-4.05981783411186	-0.410988119123169
-2241.78045134526	6.55897483788431	14.028317365506	-3.17407856815998	-0.678341600585761	-2.96675530849488	-0.940628851439391	-3.2880263211562	-0.618979149980355	-3.52392407347927	-0.522074781455377	-4.05728235344474	-0.420281158762671
-2237.212372371	6.62230282183737	14.0386748066768	-3.164345461219	-0.636263014222501	-2.99233639641197	-0.941156615640387	-3.26614556781786	-0.618219534937246	-3.51236305392624	-0.509161292542732	-4.01819242379348	-0.410070104433069
-2232.64317881316	6.76054210308939	14.0163295458778	-3.16265121409242	-0.637268409933292	-2.96771468995603	-0.918807495030797	-3.26840327787412	-0.589860842952795	-3.50344980349312	-0.523915737005968	-4.04027460425538	-0.428143342627956
-2228.07398776989	6.68065523542464	13.9916258781829	-3.07894906894808	-0.639695559958491	-2.953074939833	-0.863681705995794	-3.22413375335944	-0.605606267868687	-3.48806442823863	-0.534825332940901	-3.9707231986739	-0.411178254664343
-2223.50291394163	6.72648385353386	14.0405273829846	-3.13355281262511	-0.646761307345181	-3.01911578132267	-0.901857912194379	-3.17874193724609	-0.629186371042728	-3.47207267754786	-0.519657657290754	-3.94867530646103	-0.423125604244256
-2218.93707356416	6.68856031727046	14.0336879178816	-3.12982423786252	-0.660344048338239	-2.88931271015171	-0.876041457756179	-3.19978277918316	-0.64659260837383	-3.47199323200696	-0.520344524892369	-3.94050922154826	-0.409061580394785
-2214.37340200413	6.72993175312877	14.0363738209166	-3.07673817186469	-0.629895088540231	-2.90022062836651	-0.879779623613934	-3.24010884975567	-0.632443888800474	-3.41773358904831	-0.51779761388477	-3.93473900900095	-0.400616169993179
-2209.79883292224	6.68691691197455	14.023657271801	-3.08143463603074	-0.657796574022123	-2.92623358844303	-0.949752513542228	-3.24225225406898	-0.62734381534657	-3.40478705124881	-0.52109723818015	-3.97424335281436	-0.409517388633867
-2205.20975162275	6.77701109834015	14.0091645439417	-2.9914857912454	-0.660617330444588	-2.94976577340121	-0.947833951229518	-3.19427225313919	-0.642562641788466	-3.38555863589201	-0.512002617066063	-3.92503537147683	-0.436043105940137
-2200.63893428072	6.85112943220884	14.0284239234216	-3.08276171482021	-0.655069732902271	-2.8662216256419	-0.915774241524679	-3.16462799481886	-0.60763171748382	-3.38116554260407	-0.51988769387896	-3.88682407118528	-0.418157423627627
-2196.07236907817	6.75246036052704	14.0353266100196	-3.07961011860698	-0.690898539298908	-2.93944945810817	-0.875816948016712	-3.17230318913315	-0.6265329004626	-3.43411555479154	-0.539086937992526	-3.86125844356171	-0.415399664320383
-2191.47984658834	6.87773024570197	14.0294042112056	-3.04139600069766	-0.675144394512821	-2.94911214737685	-0.898312306748472	-3.11722714987016	-0.62446511360951	-3.368135738772	-0.534511984596353	-3.86715027125853	-0.418295548049437
-2186.91595563199	6.83392096776515	14.0357270037429	-2.97680806737571	-0.688242249395452	-2.87884375853928	-0.909076939378315	-3.14783602847391	-0.613083881617136	-3.34914039082171	-0.536402401365212	-3.93957906668298	-0.436852925706867
-2182.33040981926	6.61746021546423	13.9049229542442	-2.89745695699185	-0.668310493147126	-2.84907499133105	-0.945281116174875	-3.00263026783322	-0.640502558950864	-3.22705547766711	-0.528510330542321	-3.94026829009168	-0.400306130518282
-2177.76033364702	6.18897574208677	13.6195342313817	-2.69872660372585	-0.643681931873865	-2.62599101243977	-0.924460261805684	-2.880645777507	-0.647118191809803	-3.12669749068047	-0.548442000547016	-3.97667998798339	-0.353779974534668
-2173.19101436064	6.6754492521286	13.9582442052647	-2.84848763728087	-0.654913276130693	-2.81550978152545	-0.897470283124995	-3.07801388417855	-0.632780968425131	-3.30665859917983	-0.527465665069091	-3.86834698690051	-0.408267888286781
-2168.62419078592	6.80968946777284	13.9932980089313	-2.84779979471296	-0.653311999810179	-2.74732398642691	-0.904523643676902	-3.09555236251052	-0.6420068134017	-3.24721117158899	-0.527552137056592	-3.86546523508183	-0.405253669702526
-2164.05799396802	6.67835432942957	14.001219389123	-2.77328992010598	-0.681344145185769	-2.75017409055026	-0.909830037601529	-3.06053246452146	-0.626512281174122	-3.28599374168627	-0.521086678289624	-3.85457724920194	-0.410338068749547
-2159.48717159685	6.79399374499917	14.0179561009148	-2.88667412098675	-0.660361702842217	-2.76697399868162	-0.918118054941607	-3.03918293864425	-0.619158203693068	-3.24706441088049	-0.529841431056642	-3.84437873327748	-0.449336498063226
-2154.91696026642	6.83111386466771	13.9879450611265	-2.97760811506623	-0.645939428787679	-2.67386254100556	-0.941946929392549	-3.06210337473684	-0.637129545872149	-3.25938531018139	-0.536304782219961	-3.7931504091565	-0.424794352785079
-2150.34116281662	6.83272990956903	13.988987241591	-2.84251024632567	-0.689709912245186	-2.77626765473251	-0.877852003788468	-3.02845208134866	-0.647539452652673	-3.21492777274873	-0.538668538761915	-3.84098107819669	-0.42183780043569
-2145.75846601278	6.92892404273152	13.9813518853111	-2.82804583009511	-0.648188020845972	-2.70772212027104	-0.882995715830339	-3.05960541858011	-0.649479099419089	-3.24537458525922	-0.534622356756319	-3.85238353343981	-0.435738192247023
-2141.18852437008	6.92158197704703	14.0004353626366	-2.92460564892917	-0.660630147875119	-2.67583239404921	-0.937854073561971	-2.93816882053469	-0.624842033477286	-3.20890322251646	-0.527864637016808	-3.83140470810382	-0.443163364151709
-2136.61870279815	6.78381735924631	13.9972743850657	-2.93054349096064	-0.649054108535474	-2.7021176132419	-0.912540242417982	-2.99859854154127	-0.64421318023215	-3.20212127192346	-0.532454921051556	-3.79117107775561	-0.434793293854306
-2132.04875486903	6.88883430231363	13.9725589007361	-2.87048600734715	-0.707825348936162	-2.66893736599449	-0.922509172679304	-2.95204672963317	-0.637353588724885	-3.19910202761659	-0.539625487801249	-3.79774204009788	-0.420700536112528
-2127.48031002469	6.83831302635372	13.9803677485689	-2.73790436482841	-0.685004519793758	-2.63983814670227	-0.887666108072387	-2.9567127121434	-0.677925381123337	-3.17939902021019	-0.547791100863581	-3.79227589251774	-0.446459591374642
-2122.90798834059	6.98097181692719	13.9700694191223	-2.79845285350029	-0.626224090145294	-2.64275086475963	-0.899134339238066	-2.95896915453685	-0.617579102552291	-3.18158686912895	-0.537372929483897	-3.74507622804991	-0.446212922384839
-2118.3402928384	6.98904257919639	13.9931860691121	-2.88723422024577	-0.668387535440226	-2.6586422900712	-0.925066411758684	-2.9423766466214	-0.667329323564651	-3.18287377976887	-0.546833805386459	-3.73441499178522	-0.427885521902504
-2113.77809607424	6.95698744710535	14.0217248264297	-2.76552781210785	-0.687739785449545	-2.65898851557158	-0.924810098225016	-2.93509642887128	-0.640109451460596	-3.1624253351508	-0.552408717551973	-3.66560276236884	-0.439748793059999
-2109.21165534295	6.99661186151206	14.0488057948706	-2.71433351371616	-0.671989096131804	-2.71587484283809	-0.955358639548144	-2.95314756249562	-0.652536820949983	-3.17676217695245	-0.546034580373561	-3.71855208120029	-0.442204408071611
-2104.643454412	7.06838079914451	14.008483455377	-2.69641313636248	-0.657566982961876	-2.66216537608288	-0.891976763293775	-2.97867978577986	-0.641918389348469	-3.16833114299672	-0.539997877524076	-3.75050775074975	-0.418771700774024
-2100.07463238202	6.9791645789519	14.0167889796029	-2.81731340782289	-0.651509960050199	-2.75314554078959	-0.92443080236277	-2.96499510855373	-0.645225135909321	-3.1901963742923	-0.54078217446791	-3.64689194117897	-0.418698350749815
-2095.50206552725	6.917769853957	14.0083190396827	-2.77727398148591	-0.666528946349509	-2.48412743313683	-0.908826017374316	-2.85745926308644	-0.640693449124278	-3.15414670861603	-0.53079321127203	-3.74850201042669	-0.455903757041846
-2090.93371623661	6.93769565131515	14.0276382927552	-2.86399597919399	-0.658472085653792	-2.53213859303359	-0.896108778067577	-2.88891981223677	-0.637670942369134	-3.11990542716623	-0.547119965645567	-3.69589488118332	-0.424832762921803
-2086.36917274911	6.96735297236592	14.0412302474784	-2.65728866243307	-0.644677147864237	-2.59467178015466	-0.957613853058951	-2.88168530805641	-0.683520743515537	-3.1464896906434	-0.558209522860455	-3.74009212761563	-0.436562386960611
-2081.7991028633	7.1522772423923	14.0279787958058	-2.79345709019844	-0.650801650542641	-2.58070110111002	-0.956562152711064	-2.88753568169094	-0.645391383192369	-3.13027057224028	-0.553043551370582	-3.66171521603507	-0.45789446017556
-2077.22890787758	6.95757006015629	14.0576240449978	-2.71962214319819	-0.666332608702768	-2.57766959844621	-0.907215435757684	-2.83170392152286	-0.662017359784606	-3.13378686050757	-0.536289688128011	-3.68535328160111	-0.450255687799747
-2072.65633725096	7.13131248019636	14.0335258212728	-2.83741191708987	-0.653294123773784	-2.53756266339205	-0.901633236820891	-2.92538960278924	-0.656927369733957	-3.11699855913887	-0.538823675876902	-3.5789257990176	-0.436910752972474
-2068.08701922186	6.9644110891968	14.0561355943027	-2.85008654677813	-0.666134461679044	-2.58689253507627	-0.925627404120582	-2.88985530820108	-0.645202266956552	-3.13281926850661	-0.534914190982423	-3.67119831027764	-0.436146115043976
-2063.51306872442	7.08499551471323	14.0653373993641	-2.81365086755568	-0.653823429393989	-2.681755286739	-0.935665248511135	-2.83506084660147	-0.650483653344644	-3.13378179907952	-0.552124067188661	-3.6221971997296	-0.441209887967184
-2058.94435356371	7.06350842677057	14.0364736372321	-2.7803700553518	-0.672011316843972	-2.55882271482123	-0.922503131034666	-2.81246273220475	-0.660916092904309	-3.15084594577704	-0.547463935144084	-3.6695849412357	-0.44182076433527
-2054.38130373135	7.074333245866	14.0032836520519	-2.74509563666015	-0.685803678631125	-2.61484419955404	-0.95687697087991	-2.85702616190091	-0.648363979498832	-3.11263182600507	-0.528290483832482	-3.66211664654462	-0.458366349424218
-2049.82148260809	6.95055787358433	14.0641845265264	-2.59421157150382	-0.707563100148982	-2.6722412477291	-0.912245946198175	-2.86136228592094	-0.651341109445347	-3.10281936499971	-0.560282206722892	-3.68380481795281	-0.431409955824983
-2045.25591506157	7.11785602383316	14.1049125161105	-2.73203232694595	-0.66953975585333	-2.48424964799078	-0.873231765629646	-2.8269103009873	-0.634495085235393	-3.10358540058289	-0.544893601511223	-3.65573265381305	-0.45011988452442
-2040.68709491752	7.15355500485748	14.0683565843683	-2.73422450879161	-0.671356107423215	-2.48990079267405	-0.928159946828521	-2.83649038524326	-0.641252714210587	-3.10369590593902	-0.558350642623257	-3.69867473818509	-0.474893302441324
-2036.10464894213	7.08183157257736	14.098359117001	-2.55772481110125	-0.633837940397805	-2.52104355795773	-0.921405980490483	-2.85141082534645	-0.633827092703648	-3.12401288506246	-0.550770431227239	-3.59751368833655	-0.452308357379771
-2031.53055951465	7.09313761536032	14.0554769799237	-2.59297628510922	-0.656916918197092	-2.61262079207681	-0.910270789312114	-2.81882921926516	-0.669213135569557	-3.10650344944836	-0.540298595000511	-3.65195802712457	-0.454500501566096
-2026.96288035717	7.22132987249643	14.0439917649196	-2.67751242403119	-0.668223671574972	-2.55951079084052	-0.914035779487882	-2.77237170190509	-0.645680306408302	-3.10058877210006	-0.547555290079462	-3.64578988854997	-0.439343196551143
-2022.39493528381	7.14164596237242	14.0322228023941	-2.65355903589671	-0.661268345488687	-2.56850252254371	-0.924185315866175	-2.76756282790237	-0.633807191295169	-3.05147743645805	-0.562734611940204	-3.60267222853678	-0.457367933732876
-2017.83074069303	7.19340985175222	14.0532921952019	-2.68496033173233	-0.627141527401457	-2.5460748153785	-0.898178837681264	-2.79645033075147	-0.654770341287183	-3.07265769200351	-0.557461289457155	-3.59956034115236	-0.453534022302798
-2013.26541894581	7.24435321521014	14.057530612816	-2.66021678593188	-0.693011217202078	-2.61347867278828	-0.924559316834524	-2.77743989123636	-0.669529672530366	-3.06330633004675	-0.546392186718993	-3.6183875729224	-0.445330572673208
-2008.6943488894	7.16788703482598	14.0885238021019	-2.69898597954625	-0.679167617741435	-2.5253076183656	-0.941318611797562	-2.76395950680152	-0.651099590668458	-3.05555894232632	-0.546765482033326	-3.61194072031991	-0.442287569781052
-2004.12215481978	7.16613956727087	14.0622793279373	-2.68559534968381	-0.652175588504954	-2.57286455287094	-0.899848516128833	-2.85542292042308	-0.636412023416405	-3.07458937257681	-0.566340239902207	-3.59100043954628	-0.471158935366113
-1999.55195920542	7.25436458270997	14.01305192739	-2.57107919637292	-0.642653957268529	-2.48086182354454	-0.912101217988414	-2.75296967690364	-0.656681927510128	-3.05171865893928	-0.577401484115018	-3.59511981408183	-0.467426636316341
-1994.98501304537	7.37461188063025	13.9654869327393	-2.63547226100081	-0.664235759025794	-2.48433600916023	-0.931440449225369	-2.76760473741823	-0.659720125358952	-3.05393341687179	-0.563729838171628	-3.57404610424679	-0.472288629627422
-1990.42003830895	7.26603113487363	13.9332947617765	-2.47803665011043	-0.698186913214649	-2.51344724698428	-0.941964380913112	-2.74200237969015	-0.694538213521049	-3.09954326772206	-0.55893888613608	-3.55290186179751	-0.466572183933331
-1985.85161923897	7.37873914279044	13.8959538864229	-2.65875812678451	-0.716195608211572	-2.37540171249275	-0.938487730366496	-2.72749231650167	-0.687072594142712	-3.03575536781065	-0.580361502159921	-3.54681975981872	-0.489203181086688
-1981.28380303737	7.40248677134514	13.9060245734021	-2.69155990204627	-0.704129939990005	-2.51696352987055	-0.922472631028518	-2.68417900162948	-0.697940666452233	-3.00456515706421	-0.591799351097297	-3.57599810150019	-0.494443159268394
-1976.71560713556	7.49157592933625	13.9118921804635	-2.54984556197041	-0.772587862447758	-2.58123139096851	-0.983254410382307	-2.75407549526907	-0.709812268083219	-3.04343453801514	-0.597749520531185	-3.4801698047139	-0.496391132400015
-1972.1487873327	7.43653082568198	13.9002856950632	-2.5310858034486	-0.782208353677114	-2.52083027912731	-1.03034227893304	-2.72777078195148	-0.702069213346526	-3.01664606902498	-0.601909550877213	-3.53861477542465	-0.507278891621149
-1967.5805901736	7.43632417079061	13.8716835218807	-2.52579672693128	-0.778010978114772	-2.4863061550116	-0.973258512132651	-2.73439752524272	-0.710841421749059	-3.00995525062237	-0.597001784652608	-3.5048310368387	-0.516864970787119
-1963.00926803146	7.46440654061735	13.8308576963987	-2.59721768519694	-0.760097742107015	-2.53722661016972	-0.995783928163212	-2.74714483215147	-0.718616714663092	-3.01158787068582	-0.608071085672254	-3.5544858918082	-0.522234637543286
-1958.44480249565	7.48380910139531	13.7979016287459	-2.50470300946563	-0.772973176759032	-2.50792057691596	-0.987899954238009	-2.7702819800891	-0.701831613015067	-3.00977908992283	-0.605239970517619	-3.52986222822016	-0.525284762323758
-1953.8786270516	7.52303329482675	13.7963947844347	-2.41039670379405	-0.77752933037261	-2.35433857990874	-1.01308944694521	-2.69871549415601	-0.717436237194384	-3.03292710092521	-0.621075111447002	-3.5447035720889	-0.52564556390005
-1949.30380651262	7.48649783991277	13.7965174401418	-2.42159905777817	-0.771618192779592	-2.40415055482144	-1.03032166232894	-2.74354531403995	-0.712633959396889	-3.01989768866199	-0.602353190140366	-3.5681037379071	-0.523082768037519
-1944.73711180966	7.59104313142598	13.7861997036596	-2.51921322814042	-0.766630546882717	-2.43538001208098	-0.969243131800602	-2.65839455596941	-0.732518115282808	-3.01790016979132	-0.602092140606917	-3.48807564355581	-0.496429780540915
-1940.15628898982	7.49847376998514	13.7766038656722	-2.48023236104791	-0.764592157882427	-2.42082886798771	-0.982770424148703	-2.70018218245722	-0.709469084309582	-2.97257054521171	-0.607144716775014	-3.54042408864085	-0.499564632730249
-1935.58746821713	7.50790144130588	13.7636754078479	-2.57862651034111	-0.790902594945387	-2.50567525504611	-0.959220642920719	-2.64127038420137	-0.736804458706224	-2.99692985918975	-0.595275785580387	-3.55225335987585	-0.520728791719571
-1930.95527271274	7.60573902539909	13.7817734663345	-2.60717401215379	-0.778541572409389	-2.60078823967369	-0.992885560649063	-2.72019544670437	-0.690070518718208	-2.96715927875877	-0.590693323746994	-3.51743605304306	-0.539058673142088
-1926.38982963748	7.47706218808889	13.8127110514957	-2.53892129097312	-0.854777062420006	-2.42811378119977	-1.00112008387374	-2.74424113334115	-0.698362231202417	-2.99392079817082	-0.592698308565065	-3.53982546496933	-0.500279405325167
-1921.82913155761	7.42005284875631	13.8231945868367	-2.57901090131645	-0.764680949181561	-2.43346963180674	-0.978975465889625	-2.71903745618082	-0.67493322759541	-2.98275585313806	-0.602062143235319	-3.52592490117137	-0.493568926053507
-1917.26106327027	7.43916793912649	13.8272174213981	-2.56605869279747	-0.7694092152529	-2.36370106293343	-0.975981733623661	-2.70795360847049	-0.697602145332304	-3.00177443696586	-0.599139969835452	-3.50147057031505	-0.47980130895153
-1912.67323737033	7.48751954734325	13.8096631759783	-2.52022642328257	-0.809606371130607	-2.4095664869108	-0.984405678166786	-2.73747309298213	-0.70931140654907	-2.95997130877615	-0.602696039712061	-3.48582139792221	-0.49063084569442
-1908.10067365877	7.43423787131906	13.8136409416625	-2.44977154889648	-0.749471586291755	-2.35162523417266	-0.971486138291602	-2.69687726775263	-0.678550971940616	-2.99014790776866	-0.587628912111672	-3.44335445874946	-0.51975812357403
-1903.51347765885	7.39198200870305	13.79908163827	-2.40588352080613	-0.735973506965629	-2.39713127641453	-0.969710844257526	-2.74411048953906	-0.690082507874472	-3.0032083161029	-0.5951137716681	-3.49646637227885	-0.514908393840238
-1898.94864122383	7.44139138888568	13.8153565124787	-2.64891211747045	-0.790365641719384	-2.37422028882865	-0.991473384175385	-2.69396478896514	-0.699011592922098	-2.9793569512519	-0.602351445239439	-3.44326815461033	-0.501691904709696
-1894.38595977612	7.49416152946651	13.7997065924831	-2.54092739767248	-0.79994147582017	-2.38018880067857	-1.03146874202267	-2.63692429343317	-0.689564315850653	-2.94527068078671	-0.584587189269687	-3.46476727701871	-0.508610075965245
-1889.82476443984	7.50972859468311	13.8256500067284	-2.49473120268613	-0.784473030886923	-2.44936879231118	-1.01899446367648	-2.71747137181299	-0.681443109120202	-2.97061892357326	-0.599843385323258	-3.43422731057614	-0.506639910602041
-1885.2565666521	7.42890730779618	13.7830159237441	-2.54516293291181	-0.841061980274284	-2.3695879469672	-1.00146397659569	-2.71520277752214	-0.709277281177457	-2.90560937017355	-0.607180232464945	-3.50303016580789	-0.501616934742693
-1880.68724925164	7.44385376758873	13.8356382678732	-2.47090246338576	-0.785755775975226	-2.2968456308402	-0.984613666926839	-2.66391929133468	-0.7025133862278	-2.89049862497561	-0.616327889220148	-3.43731506959408	-0.488842936157703
-1876.11668022349	7.53570613916963	13.845322249748	-2.58974008010273	-0.788243024004751	-2.41852374924774	-0.984542036260115	-2.59597448899084	-0.698471047934966	-2.86084846248398	-0.594612944903819	-3.44476720668523	-0.5086315304358
-1871.5501099918	7.51961977500468	13.8378236551308	-2.46655715439647	-0.7884748980973	-2.2756869609514	-0.990305817166422	-2.6672310499296	-0.693514653913077	-2.92569264031292	-0.60773274167369	-3.45314927986543	-0.517799343797727
-1866.97191364132	7.50785540230572	13.8163778362326	-2.56406421459133	-0.724413686133411	-2.3097461539367	-1.01803661249975	-2.60045908285909	-0.74078462798095	-2.90991478171802	-0.611225918654245	-3.46925689528767	-0.485003444663044
-1862.39359407686	7.67114238347858	13.8473942205882	-2.38091179414505	-0.730831566440266	-2.26860222099803	-0.987961149740705	-2.62025213561791	-0.713333838695213	-2.87927344530974	-0.613774776466929	-3.45774145740812	-0.502607132191494
-1857.81252042856	7.58906401507556	13.8544918835021	-2.36628209733908	-0.801838558854436	-2.25972904144309	-1.00975922186129	-2.5948786724978	-0.712775041807014	-2.88407092465488	-0.611540730090571	-3.36686678818147	-0.489116023184061
-1853.24307667091	7.57411990128458	13.8132234568994	-2.43006482530564	-0.781586108895262	-2.31130451737435	-0.982054333699245	-2.59079372032219	-0.737228869764486	-2.84428800897624	-0.596751526867241	-3.36460274842135	-0.5237622466966
-1848.66650410462	7.5721670659259	13.8222148640668	-2.48525780373757	-0.824362338278754	-2.18325383617075	-0.980276751840569	-2.56722311357115	-0.704601699378408	-2.86430837220789	-0.596209837084476	-3.38536857046335	-0.510499696592256
-1844.09105995204	7.50596398487687	13.8138642927818	-2.33237129756753	-0.778670429873594	-2.26132185114993	-1.01184557868806	-2.51790136099752	-0.714086878098577	-2.8410267358706	-0.62101329135675	-3.36900156917351	-0.499191738744948
-1839.51573901344	7.57459749467671	13.8000777479642	-2.4137803117078	-0.778567822269459	-2.32726551099204	-0.965567489957102	-2.51025399779454	-0.719020932718813	-2.81365997930536	-0.61836661147932	-3.3627038331682	-0.532951674058531
-1834.94752425235	7.66966503951699	13.7939835121979	-2.41417388055652	-0.820191707259689	-2.21279531820191	-0.965554432536442	-2.56765905555702	-0.719363854113858	-2.7859240622008	-0.6296471380867	-3.30042341058367	-0.5200307780759
-1830.38209563587	7.50727076642215	13.812048449125	-2.35534661632209	-0.739221536453365	-2.29319433002256	-0.994239358832266	-2.51585576577716	-0.718367683435069	-2.83459760172693	-0.611888273052276	-3.34180254399222	-0.527416910702052
-1825.81476348918	7.61940833739936	13.7826502997443	-2.35722035166054	-0.807312154416004	-2.2342552061239	-0.977934514213081	-2.48645877945436	-0.733100876739705	-2.77975022882376	-0.617946732906038	-3.37446484421604	-0.495671072440737
-1821.24945494346	7.60472908057272	13.860476934633	-2.35092280987828	-0.797666094605668	-2.22004991425665	-0.966448173594734	-2.46762817779635	-0.734719986595358	-2.74844932066228	-0.619084294113851	-3.31100161961	-0.512041171904863
-1816.67538311798	7.58560013864189	13.7850193334327	-2.37320209601467	-0.774395014196423	-2.18659162177237	-1.02900537308418	-2.49757124165152	-0.721429831415811	-2.77300868769655	-0.605438501022252	-3.26492631819598	-0.544881350768159
-1812.10656611715	7.62445915210992	13.8017776440038	-2.36948424387901	-0.765285303608388	-2.21051810337694	-1.0372727194187	-2.52866249213074	-0.728234695057445	-2.72081664956452	-0.611947190351405	-3.32613813516251	-0.520203141206033
-1807.53559664357	7.71693123504519	13.8132204767	-2.35506677996545	-0.835707925036851	-2.19823645009164	-0.983202219314427	-2.44403389203561	-0.717383554851814	-2.75393944074878	-0.623005951958124	-3.26249971760386	-0.49806373028978
-1802.95426965225	7.65735826268792	13.8179501245128	-2.37664602693349	-0.827993409497062	-2.24050776465292	-1.030238371945	-2.48633155440465	-0.719801520807287	-2.74013519790626	-0.625772326457568	-3.30722182628266	-0.525955607559674
-1798.39035166427	7.5641606412828	13.8582398636253	-2.07983123445456	-0.739558188752832	-2.1549007366455	-0.992670330761007	-2.4391753215962	-0.722327171593797	-2.72880481107561	-0.612733672688041	-3.24272864425199	-0.524866527742582
-1793.8289048709	7.67242139205337	13.8992746584188	-2.36463271077901	-0.814235005757305	-2.1392925920939	-0.995200420316343	-2.45173181168574	-0.716896299024832	-2.70043469475533	-0.613765616989017	-3.28227683608644	-0.492533894986928
-1789.26196248271	7.55875602737069	13.8072686540063	-2.32151669446557	-0.783553681177076	-2.12501108823771	-1.00913906533919	-2.40644922640539	-0.733986462516533	-2.73468339118856	-0.633720167814733	-3.18838102212827	-0.509991350387843
-1784.69126143958	7.69549337122589	13.8556572551457	-2.16658911477953	-0.774744254097876	-2.18554394199036	-1.0235903475643	-2.44123655345655	-0.727208657546775	-2.71166130410458	-0.639131744267107	-3.24611842677801	-0.520001177978892
-1780.10807115119	7.7250518091023	13.8311049710521	-2.18798686995024	-0.815125341549597	-2.10990356533311	-1.01629080549006	-2.41293237252765	-0.743991946411903	-2.69625740173953	-0.623919593457874	-3.21491783361022	-0.525099841179633
-1775.53387045395	7.79303258098662	13.847238142324	-2.13077484812766	-0.792751569884111	-2.11869620336647	-1.01881258086863	-2.42451654375489	-0.747593395455603	-2.63000655843345	-0.638626084448052	-3.21375215166823	-0.509500125128405
-1770.96355476882	7.87737133260816	13.8508811147959	-2.22477209129875	-0.728093579850943	-2.16840630574579	-1.02507353870909	-2.38236571317092	-0.742168623396132	-2.68902988241937	-0.632533262905259	-3.23798761494605	-0.508067749725194
-1766.39433480799	7.80641020741314	13.8259531024174	-2.16172883035188	-0.795961749387581	-2.1794142174579	-1.01917315722907	-2.33508530579346	-0.719472243965988	-2.65071733633861	-0.62287977238076	-3.16071554183405	-0.538778768641699
-1761.82903883513	7.84457608964294	13.8402304044467	-2.17642486712748	-0.818919582905331	-2.03594925431962	-1.02290056069589	-2.37495389049426	-0.737205384260896	-2.63646838158522	-0.654829834055011	-3.2199688124873	-0.517262963831038
-1757.26109313313	7.69784727320075	13.8431731627217	-2.18689778816133	-0.832181077462431	-2.03457135213993	-1.05070348850496	-2.39817113430198	-0.746848264861065	-2.66887397988168	-0.620453773097029	-3.21815062427537	-0.532343084709702
-1752.6312694978	7.80729414429516	13.8500836973915	-2.1762005965802	-0.835555005230881	-2.05362732811345	-1.04688016432065	-2.31071489198738	-0.73354085087265	-2.58590361731078	-0.632014098604404	-3.1368189201247	-0.51059441187578
-1748.05319698993	7.80191124696285	13.8463374965483	-2.08001665208667	-0.775267804320444	-2.02520845858844	-0.987009943098321	-2.38800448925193	-0.750585475160868	-2.65089098453675	-0.64459003991529	-3.1427665675718	-0.5200818958973
-1743.45752814319	7.81238794513047	13.8289561894174	-2.13909083042472	-0.847035124858061	-2.08170248074912	-1.04895371413438	-2.31055380298429	-0.750412364724376	-2.56971399492861	-0.641925688468678	-3.13809747700803	-0.513422300277022
-1738.86056366377	7.82754793670028	13.8140087189718	-2.11121422048836	-0.776464195779405	-1.9884302864828	-1.03023355977854	-2.26830286214207	-0.737224638921937	-2.60910988191947	-0.619181102821958	-3.080321720833	-0.529760438544963
-1734.26124177407	7.78879286069423	13.8437158521461	-2.0781106042009	-0.784036359422495	-1.91793230800413	-1.05501167694943	-2.27158296641327	-0.733967371712161	-2.58893641091229	-0.640200020758574	-3.06754449664992	-0.521177821019898
-1729.6768426057	7.90348043851554	13.8598209675408	-2.11703795563608	-0.775569219744633	-1.86558540119294	-1.05724151251523	-2.28492542676466	-0.773404818706673	-2.59847872379916	-0.627432654839769	-3.11254541553705	-0.502838101638596
-1725.06796597503	7.76555813290179	13.8306030558509	-2.1005535268182	-0.799973502507165	-1.91419244362469	-1.03341228078251	-2.28023188987826	-0.780445585133869	-2.49869143141834	-0.64546496217196	-3.14668301944845	-0.530001243449825
-1720.49077922478	7.87942767795175	13.8730254348735	-2.19253472111041	-0.769866996126191	-1.86096790461333	-1.03240595763274	-2.22566202390206	-0.745945574842075	-2.53796238210655	-0.652505927072983	-3.13338074404543	-0.527793160213258
-1715.91618688311	7.94021420180798	13.8516681809122	-2.00687575833444	-0.853621279300378	-1.97060376732115	-1.05160827282606	-2.32042664077497	-0.768483122236781	-2.53155928608632	-0.642949909372664	-3.08575431370751	-0.543477693634878
-1711.33176571224	7.96325938403606	13.8231384236633	-2.07620976613407	-0.861811216477812	-1.91377042038793	-0.981159373909015	-2.32987894118722	-0.769645635549089	-2.55461958057524	-0.666554548359901	-3.07824768239276	-0.516464545662225
